"Dealer Name","Type","Address","City","State","Pincode","Contact","Email"
"FALAKNUMA KTM","Branch","18-8-223/101,RIYASATNAGAR, OPP WATER RESERVOIR, NEAR DRDO CIRCLE, HYDERABAD, TELANGANA STATE., , ","Hyderabad","Telangana","500058","+91 86390 91651","d12444@baldealer.com"
"Sri  Vinayaka Mobikes Pvt Ltd","Dealer","# 3-11-22, SREE ENCLAVE,, RTC COLONY, LB NAGAR,","Hyderabad","Telangana","500074","91 40 20066900","d12444@baldealer.com"
"L B NAGAR KTM","Branch","# 3-11-22, SREE ENCLAVE, , RTC COLONY, LB NAGAR, , , ","Hyderabad","Telangana","500074","+91 40 20066900 ","d12444@baldealer.com"
"SAINIKPURI KTM","Branch","DOOR NUMBER. 39-182, VAYUPURI, , NEAR A S RAO NAGAR, , , ","Hyderabad","Telangana","500094","+91 98498 64003","d12444@baldealer.com"
"HI-TECH CITY KTM","Branch","PLOT NO. 25, ARUNODAYA COLONY, , BESIDE IMAGE HOSPITAL, MADHAPUR,, , ","Hyderabad","Telangana","500081","+91 8297522622 ","d12444@baldealer.com"
"KUKATPALLY KTM","Branch","7-74, OPP TRAFFIC POLICE STATION & CASH AND CARRY METRO,, KUKATPALLY,, , ","Hyderabad","Telangana","","+91  77990 51188","d12444@baldealer.com"
"FALAKNUMA KTM","Branch","18-8-223/101,RIYASATNAGAR, OPP WATER RESERVOIR, NEAR DRDO CIRCLE, HYDERABAD, TELANGANA STATE., , ","Hyderabad","Telangana","500058","+91 86390 91651","d12444@baldealer.com"
"Sri  Vinayaka Mobikes Pvt Ltd","Dealer","DOOR NUMBER. 39-182, VAYUPURI,, NEAR A S RAO NAGAR,","Hyderabad","Telangana","500094","91 98498 64003","d12444@baldealer.com"
"L B NAGAR KTM","Branch","# 3-11-22, SREE ENCLAVE, , RTC COLONY, LB NAGAR, , , ","Hyderabad","Telangana","500074","+91 40 20066900 ","d12444@baldealer.com"
"SAINIKPURI KTM","Branch","DOOR NUMBER. 39-182, VAYUPURI, , NEAR A S RAO NAGAR, , , ","Hyderabad","Telangana","500094","+91 98498 64003","d12444@baldealer.com"
"HI-TECH CITY KTM","Branch","PLOT NO. 25, ARUNODAYA COLONY, , BESIDE IMAGE HOSPITAL, MADHAPUR,, , ","Hyderabad","Telangana","500081","+91 8297522622 ","d12444@baldealer.com"
"KUKATPALLY KTM","Branch","7-74, OPP TRAFFIC POLICE STATION & CASH AND CARRY METRO,, KUKATPALLY,, , ","Hyderabad","Telangana","","+91  77990 51188","d12444@baldealer.com"
"FALAKNUMA KTM","Branch","18-8-223/101,RIYASATNAGAR, OPP WATER RESERVOIR, NEAR DRDO CIRCLE, HYDERABAD, TELANGANA STATE., , ","Hyderabad","Telangana","500058","+91 86390 91651","d12444@baldealer.com"
"Sri  Vinayaka Mobikes Pvt Ltd","Dealer","PLOT NO. 25, ARUNODAYA COLONY,, BESIDE IMAGE HOSPITAL, MADHAPUR,","Hyderabad","Telangana","500081","91 8297522622","d12444@baldealer.com"
"L B NAGAR KTM","Branch","# 3-11-22, SREE ENCLAVE, , RTC COLONY, LB NAGAR, , , ","Hyderabad","Telangana","500074","+91 40 20066900 ","d12444@baldealer.com"
"SAINIKPURI KTM","Branch","DOOR NUMBER. 39-182, VAYUPURI, , NEAR A S RAO NAGAR, , , ","Hyderabad","Telangana","500094","+91 98498 64003","d12444@baldealer.com"
"HI-TECH CITY KTM","Branch","PLOT NO. 25, ARUNODAYA COLONY, , BESIDE IMAGE HOSPITAL, MADHAPUR,, , ","Hyderabad","Telangana","500081","+91 8297522622 ","d12444@baldealer.com"
"KUKATPALLY KTM","Branch","7-74, OPP TRAFFIC POLICE STATION & CASH AND CARRY METRO,, KUKATPALLY,, , ","Hyderabad","Telangana","","+91  77990 51188","d12444@baldealer.com"
"FALAKNUMA KTM","Branch","18-8-223/101,RIYASATNAGAR, OPP WATER RESERVOIR, NEAR DRDO CIRCLE, HYDERABAD, TELANGANA STATE., , ","Hyderabad","Telangana","500058","+91 86390 91651","d12444@baldealer.com"
"Sri  Vinayaka Mobikes Pvt Ltd","Dealer","3-28703, VNR COMMERCIAL COMPLEX, STATION ROAD,, KACHIGUDA","Hyderabad","Telangana","500027","91 77999 99063","d12444@baldealer.com"
"L B NAGAR KTM","Branch","# 3-11-22, SREE ENCLAVE, , RTC COLONY, LB NAGAR, , , ","Hyderabad","Telangana","500074","+91 40 20066900 ","d12444@baldealer.com"
"SAINIKPURI KTM","Branch","DOOR NUMBER. 39-182, VAYUPURI, , NEAR A S RAO NAGAR, , , ","Hyderabad","Telangana","500094","+91 98498 64003","d12444@baldealer.com"
"HI-TECH CITY KTM","Branch","PLOT NO. 25, ARUNODAYA COLONY, , BESIDE IMAGE HOSPITAL, MADHAPUR,, , ","Hyderabad","Telangana","500081","+91 8297522622 ","d12444@baldealer.com"
"KUKATPALLY KTM","Branch","7-74, OPP TRAFFIC POLICE STATION & CASH AND CARRY METRO,, KUKATPALLY,, , ","Hyderabad","Telangana","","+91  77990 51188","d12444@baldealer.com"
"FALAKNUMA KTM","Branch","18-8-223/101,RIYASATNAGAR, OPP WATER RESERVOIR, NEAR DRDO CIRCLE, HYDERABAD, TELANGANA STATE., , ","Hyderabad","Telangana","500058","+91 86390 91651","d12444@baldealer.com"
"Varun Motors","Dealer","OPP. KBR PARK, BANJARA HILLS,, ","Hyderabad","Telangana","500034","91 40 2355 0161","d12418@baldealer.com"
"KONDAPUR KTM","Branch","1-110/A/116, SURVEY NO. 59, KONDAPUR VILLAGE, , SERILINGAMPALLY MANDA, HYDERABAD,, , ","Hyderabad","Telangana","500084","+91 82973 64444 - 82973 54444","d12418@baldealer.com"
"RC PURAM KTM","Branch","23-29, NEAR JYOTHI THEATRE, , ASHOK NAGAR, MEDAK , , ","Hyderabad","Telangana","502032","+91 82975 44403","d12418@baldealer.com"
"Varun Motors","Dealer","1-110A116, SURVEY NO. 59, KONDAPUR VILLAGE,, SERILINGAMPALLY MANDA, HYDERABAD,","Hyderabad","Telangana","500084","91 82973 64444 - 82973 54444","d12418@baldealer.com"
"KONDAPUR KTM","Branch","1-110/A/116, SURVEY NO. 59, KONDAPUR VILLAGE, , SERILINGAMPALLY MANDA, HYDERABAD,, , ","Hyderabad","Telangana","500084","+91 82973 64444 - 82973 54444","d12418@baldealer.com"
"RC PURAM KTM","Branch","23-29, NEAR JYOTHI THEATRE, , ASHOK NAGAR, MEDAK , , ","Hyderabad","Telangana","502032","+91 82975 44403","d12418@baldealer.com"
"S & S Automotives","Dealer","PLOT NO 2 & 23, KOMPALLY,, QUTUBULLAPUR (M)","Hyderabad","Telangana","500014","91 8418 233 690 - 77992 59999","d12270@baldealer.com"
"UPPAL KTM","Branch","ANNE EMPORIO, SY NO 156/1, SHANTHI NAGAR, UPPAL, OPP - NALLA CHERUVU, , ","Hyderabad","Telangana","500039","+91 77999 07777","d12270@baldealer.com"
"S & S Automotives","Dealer","ANNE EMPORIO, SY NO 1561, SHANTHI NAGAR, UPPAL, OPP - NALLA CHERUVU","Hyderabad","Telangana","500039","91 77999 07777","d12270@baldealer.com"
"UPPAL KTM","Branch","ANNE EMPORIO, SY NO 156/1, SHANTHI NAGAR, UPPAL, OPP - NALLA CHERUVU, , ","Hyderabad","Telangana","500039","+91 77999 07777","d12270@baldealer.com"
"Abhinandan Motors Pvt.Ltd.","Dealer","H.NO.13-6-434C141 MARUTHI NAGAR,, NEAR PILLAR NO. 83, ATTAPUR","Hyderabad","Telangana","500028","91 40 2351 6667","d12405@baldealer.com"
"Sri  Vinayaka Mobikes Pvt Ltd","Dealer","7-74, OPP TRAFFIC POLICE STATION & CASH AND CARRY METRO,, KUKATPALLY,","Hyderabad","Telangana","","91  77990 51188","d12444@baldealer.com"
"L B NAGAR KTM","Branch","# 3-11-22, SREE ENCLAVE, , RTC COLONY, LB NAGAR, , , ","Hyderabad","Telangana","500074","+91 40 20066900 ","d12444@baldealer.com"
"SAINIKPURI KTM","Branch","DOOR NUMBER. 39-182, VAYUPURI, , NEAR A S RAO NAGAR, , , ","Hyderabad","Telangana","500094","+91 98498 64003","d12444@baldealer.com"
"HI-TECH CITY KTM","Branch","PLOT NO. 25, ARUNODAYA COLONY, , BESIDE IMAGE HOSPITAL, MADHAPUR,, , ","Hyderabad","Telangana","500081","+91 8297522622 ","d12444@baldealer.com"
"KUKATPALLY KTM","Branch","7-74, OPP TRAFFIC POLICE STATION & CASH AND CARRY METRO,, KUKATPALLY,, , ","Hyderabad","Telangana","","+91  77990 51188","d12444@baldealer.com"
"FALAKNUMA KTM","Branch","18-8-223/101,RIYASATNAGAR, OPP WATER RESERVOIR, NEAR DRDO CIRCLE, HYDERABAD, TELANGANA STATE., , ","Hyderabad","Telangana","500058","+91 86390 91651","d12444@baldealer.com"
"Standard Automobiles","Dealer","#8-6-4101, KOTIRAMPUR,, HYDERABAD ROAD,","Karimnagar","Telangana","505001","91 878 227 6425","d12353@baldealer.com"
"Haroon Motors","Dealer","B2, INDUSTRIAL ESTATE,, PILLAMARRI ROAD,","Mahbubnagar","Telangana","509001","91 8542 220 060, 220 070","d12403@baldealer.com"
"Geetha Auto Agencies","Dealer","D. NO  2-5-364, BESIDE  ADALATH, NAKKALAGUTTA, HANAMKONDA","Warangal","Telangana","506001","91 870 244 0444","d12159@baldealer.com"
"Snr Motors","Dealer","1-121C,RTC COLONY , TARA COMPLEX ,, MANIKBHANDAR, VILL. MAKLOOR MANDAL,","Nizamabad","Telangana","503003","91 671 655 5512","d12288@baldealer.com"
"Venkata Ramana Automobiles","Dealer","H.NO.4-2-748, VVC HOUSE,, MAMATA HOSPITAL ROAD,","Khammam","Telangana","507002","91 8742 243 243","d12367@baldealer.com"
"Venkata Ramana Automobiles","Dealer","HYDERABAD MAIN ROAD,, ","Nalgonda","Telangana","508001","91 86822 47444","d12367@baldealer.com"
"Venkata Ramana Automobiles","Dealer","18-1978 VVC COMPLEX, HANUMANPETA","Miriyalaguda","Telangana","508207","91 79898 91899","d12367@baldealer.com"
"Snr Motors","Dealer","H. NO.10-132,, BESIDE DASNAPUR BRIDGE,","Adilabad","Telangana","504001","91  9542266699","d12668@baldealer.com"
"Mahi Motors","Dealer","BELLAMPALLY ROAD,, MANCHERIAL","Mancherial","Telangana","504208","91 99665 55590","d12838@baldealer.com"
"Sri Krishna Enterprise","Dealer","GURKHABASTI, VIP ROAD,, OPP NEHRU PARK ,","Agartala","Tripura","799006","91  381 2304326, 2308923","d12568@baldealer.com"
"Pankh Autowheels P. Ltd","Dealer","DWARIKA CITY, JANSATH ROAD, ","Muzaffarnagar","Uttar Pradesh","","91 97591401000","d12951@baldealer.com"
"New Star Engineering Works","Dealer","PLOT NO. 408, KHALASI LINE, KYDGANJ","Allahabad","Uttar Pradesh","211003","91 98392 11117 - 98394 02510","d12952@baldealer.com"
"Woodland Auto Wheels","Dealer","JAYCEES CHAURAHA,, JAUNPUR T.D. COLLEGE ROAD,","Jaunpur","Uttar Pradesh","222002","91 97218 88805","d13007@baldealer.com"
"Mishra Automotive Services Pvt. Ltd.","Dealer","NEAR AVADH UNIVERSITY, NAKA BYPASS,SULTANPUR ROAD, FAIZABAD, UTTAR PRADESH","Faizabad","Uttar Pradesh","224001","91 9044320101","d12986@baldealer.com"
"Mishra Automotive Services Pvt. Ltd.","Dealer","PORTER GANJ,, LUCKNOW ROAD","Gonda","Uttar Pradesh","271001","91 5262 231506","d12987@baldealer.com"
"Vikrant Automobiles Llp","Dealer","GROUND FLOOR, MAGIC SQUARE,, 266, SHIVAJI ROAD, NEAR BACHHA PARK.","Meerut","Uttar Pradesh","25001","91 78880 89895 78880 89896","d12997@baldealer.com"
"P R Motors","Dealer","CHANDRAKALA ARCADE,, VIKAS NAGAR, RING ROAD,","Lucknow","Uttar Pradesh","226022","91 522 275 1800 - 84170 00171","d12422@baldealer.com"
"CHOWK KTM","Branch","KUMAR COLD STORAGE, , HARDOI ROAD, THAKURGANJ, , , ","Lucknow","Uttar Pradesh","226003","+91 84170 00385 - 99843 83956","d12422@baldealer.com"
"P R Motors","Dealer","KUMAR COLD STORAGE,, HARDOI ROAD, THAKURGANJ,","Lucknow","Uttar Pradesh","226003","91 84170 00385 - 99843 83956","d12422@baldealer.com"
"CHOWK KTM","Branch","KUMAR COLD STORAGE, , HARDOI ROAD, THAKURGANJ, , , ","Lucknow","Uttar Pradesh","226003","+91 84170 00385 - 99843 83956","d12422@baldealer.com"
"Pushpa  Sales Pvt Ltd.","Dealer","OPP. ALAMBAGH BUS STAND,, ALAMBAGH","Lucknow","Uttar Pradesh","226005","91 97931 18666","d12324@baldealer.com"
"P R Motors","Dealer","LOWER GROUND FLOOR, GATA NO. 561, VILLAGE OBARI,, FAIZABAD LUCKNOW ROAD, TEHSIL NAWABGANJ,","Barabanki","Uttar Pradesh","225001","91 84170 00356","d12422@baldealer.com"
"CHOWK KTM","Branch","KUMAR COLD STORAGE, , HARDOI ROAD, THAKURGANJ, , , ","Barabanki","Uttar Pradesh","226003","+91 84170 00385 - 99843 83956","d12422@baldealer.com"
"Shree Balaji Motor Corp","Dealer","SHIVAPURAM COLONY, NEAR RAILWAY MALGODAM,, BAREILLY ROAD","Rampur","Uttar Pradesh","244001","91 84391 10250 - 99972 49226","d12348@baldealer.com"
"Society Motors  Ltd","Dealer","12483, MACROBERTGANJ,, ","Kanpur","Uttar Pradesh","208001","91 512 - 645 0552","d12349@baldealer.com"
"JAJMAU KTM","Branch","H.NO. 87/73,, HINDUSTAN TANNERY COMPOUND, JAJMAU, , , ","Kanpur","Uttar Pradesh","","+91 92353 17657","d12349@baldealer.com"
"Society Motors  Ltd","Dealer","H.NO. 8773,, HINDUSTAN TANNERY COMPOUND, JAJMAU,","Kanpur","Uttar Pradesh","","91 92353 17657","d12349@baldealer.com"
"JAJMAU KTM","Branch","H.NO. 87/73,, HINDUSTAN TANNERY COMPOUND, JAJMAU, , , ","Kanpur","Uttar Pradesh","","+91 92353 17657","d12349@baldealer.com"
"Uday Auto Sales Pvt. Ltd.","Dealer","S 1954 A,, VARUNAPUL","Varanasi","Uttar Pradesh","221002","91 542-2504337,","d12408@baldealer.com"
"City Motors","Dealer","PILIBHIT BYE PASS ROAD,, NEAR SANJAY NAGAR CROSSING","Bareilly","Uttar Pradesh","243001","91 81710 02071","d12411@baldealer.com"
"Eagle Automobile","Dealer","A-10, SECTOR 63, ","Noida","Uttar Pradesh","201301","91 120 437 1333","d12292@baldealer.com"
"Eagle Automobile","Dealer","SHOP NO  N-12 & 13,, SECTOR - 18, OPP. HSBC BANK.","Noida","Uttar Pradesh","201301","91 78880 89893 - 78880 89894","d12292@baldealer.com"
"Falcon Automobiles","Dealer","PLOT NO. 8, LUCKNOW VARANASI NATIONAL HIGHWAY,, PAYAGIPUR,","Sultanpur","Uttar Pradesh","","91 89489 34340","d12859@baldealer.com"
"Shree Balaji Motor Corp","Dealer","8, MANSAROVER COLONY,, DELHI ROAD,","Moradabad","Uttar Pradesh","244001","91 9219042444","d12348@baldealer.com"
"Birj Motors","Dealer","AMBEDKAR NAGAR, QUARSI,, RAMGHAT ROAD,","Aligarh","Uttar Pradesh","202001","91 571 278 0080","d12317@baldealer.com"
"Bhumi Automobiles","Dealer","DHARMASHALA ROAD, GOLGHAR","Gorakhpur","Uttar Pradesh","","919415212164 9918906161","d12712@baldealer.com"
"Aqib Automobiles Pvt. Ltd.","Dealer","PLOT NO. 1012, SHIVPURI ROAD,, OPP. BANKER's COLONY,","Jhansi","Uttar Pradesh","284003","91 70840 86090","d12888@baldealer.com"
"Shiva Scooter Agency","Dealer","J.P. BHAWAN, E-18, NEW ARYA NAGAR,, MEERUT ROAD CHOWK","Ghaziabad","Uttar Pradesh","201003","91 120 4691100 - 4691120 - 85951 70570","d12361@baldealer.com"
"Shiva Scooter Agency","Dealer","OPP. CHAMRI VILLAGE,, DELHI GARH ROAD,","Hapur","Uttar Pradesh","245101","91 74097 75985","d12361@baldealer.com"
"Devendra Auto","Dealer","OPPOSITE GOVERNMENT FEMALE HOSPITAL,, STATION ROAD","Najibabad","Uttar Pradesh","246763","91 80064 65500","d12393@baldealer.com"
"Brij Auto","Dealer","NH-2, GREEN WILLOW PUBLIC SCHOOL,, NAVADA,","Mathura","Uttar Pradesh","281001","91 70883 45678","d12775@baldealer.com"
"Akc Bajaj","Dealer","NEAR CIVIL COURTS,, SHAHJAHANPUR","Shahjahanpur","Uttar Pradesh","242001","91  92356 32632","d12662@baldealer.com"
"Ahuja Auto Sales","Dealer","OPP. DR. B.R. AMBEDKAR HOSTEL,, NEAR DATAGANJ TIRAHA","Budaun","Uttar Pradesh","243601","91  84459 13696 - 98977 19388","d12695@baldealer.com"
"Singh Auto Link (P) Ltd","Dealer","COURT ROAD,, KALA AAM","Bulandshahr","Uttar Pradesh","","91  81919 00112","d12657@baldealer.com"
"Rajesh Autos","Dealer","1231, RANI MILL, MADHUGARHI ROAD","Hathras","Uttar Pradesh","204101","91  93689 90499","d12693@baldealer.com"
"Devendra Auto","Dealer","PAPER MILLS ROAD, ","Saharanpur","Uttar Pradesh","247001","91 132 2712256","d12393@baldealer.com"
"Devendra Auto","Dealer","OPP. DURGA VIHAR,, NAGINA ROAD","Dhampur","Uttar Pradesh","246761","91 97600 46465","d12393@baldealer.com"
"Mayur Auto Pvt.Ltd.","Dealer","MOHEBEWALA INDUSTRIAL AREA, OPP. MANAV KENDRA, DELHI ROAD,","Dehradun","Uttarakhand","248002","'91 135 2644200 - 94107 44200","d12343@baldealer.com"
"RAJPUR ROAD KTM","Branch","93, RAJPUR ROAD, , , ","Dehradun","Uttarakhand","248001","+91 90450 88971","d12343@baldealer.com"
"Mayur Auto Pvt.Ltd.","Dealer","93, RAJPUR ROAD, ","Dehradun","Uttarakhand","248001","91 90450 88971","d12343@baldealer.com"
"RAJPUR ROAD KTM","Branch","93, RAJPUR ROAD, , , ","Dehradun","Uttarakhand","248001","+91 90450 88971","d12343@baldealer.com"
"United Automobiles","Dealer","MALVIYA BHAWAN, OPP. RISHIKUL GROUND,, RISHIKUL,","Haridwar","Uttarakhand","","91  97589 21333","d12694@baldealer.com"
"United Automobiles","Dealer","SHOP NO.1 & 2, SURIYA COMPLEX,, GUMANIWALA, RISHIKESH BYPASS ROAD,","Rishikesh","Uttarakhand","249201","91 70609 99998","d12694@baldealer.com"
"United Automobiles","Dealer","NH-58, OPP. COLLEGE OF ENGINEERING,, ","Roorkee","Uttarakhand","","91 97589 00027","d12694@baldealer.com"
"Shri Sai Enterprises","Dealer","AMAU, TANAKPUR ROAD,, KHATIMA DISTT. US NAGAR","Khatima","Uttarakhand","262308","91  96756 96939","d12776@baldealer.com"
"Shri Sai Enterprises","Dealer","NEAR BASER HOSPITAL, CANTT. ROAD,, JAKNI,","Pithoragarh","Uttarakhand","262501","91 74177 51921","d12776@baldealer.com"
"Pacific Motors","Dealer","ADJ.PWD INSPECTION HOUSE,, NAINITAL ROAD, TIKONIA,","Haldwani","Uttarakhand","263139","91 5946 281149 - 9258071029","d12785@baldealer.com"
"Bala Ji Auto Links","Dealer","PLOT NO.-01, KHERA COLONY,NEAR SHANI MANDIR, KICHHA BY PASS ROAD,RUDRAPUR","Rudrapur","Uttarakhand","263153","91 79003 00058","d12866@baldealer.com"
"Bala Ji Auto Links","Dealer","RAMNAGAR ROAD,, NEAR GERMAN BAKERS,","Kashipur (Udhamsingh Nagar)","Uttarakhand","244713","91 79003 00058","d12866@baldealer.com"
"Sarkar Automobiles","Dealer","HOLDING NO. 7,, TEJ GANJ MORE, NH -2, NUTAN GANJ,","Burdwan","West Bengal","713102","91 9593221111, 9593312222","d12218@baldealer.com"
"S.S. Auto Traders Llp","Dealer","KRISHNANAGAR-SANTIPUR ROAD,, PALPARA MORE, PO-BHATJUNGLA,","Krishnanagar","West Bengal","741102","91 3472 271 766","d12906@baldealer.com"
"Siliguri Auto Works Pvt.Ltd.","Dealer","2ND MILE,, SEVOKE ROAD,","Siliguri","West Bengal","734001","91 353 254 5500 - 501","d12359@baldealer.com"
"Siliguri Auto Works Pvt. Ltd.","Dealer","H18602, SHAKTIGARH,, BURDWAN ROAD","Siliguri","West Bengal","734005","91 353 2562063","d12359@baldealer.com"
"Siliguri Auto Works Pvt.Ltd.","Dealer","65651, N. N. ROAD,, WARD NO. 9,","Coochbehar","West Bengal","736101","91 03582 226336","d12359@baldealer.com"
"Usg Auto Pvt. Ltd.","Dealer","ADITYAM BUILDING , 22471, KRISHNANAGAR ROAD,, (OPP NOAPARA POST OFFICE)","Barasat","West Bengal","700124","91 76858 92580 - 62908 37741","d12301@baldealer.com"
"Bindu Enterprise Ktm Automobile","Dealer","OLD BANARAS ROAD,, GARALGACHA,","Dankuni","West Bengal","712708","91 83349 30008","d12557@baldealer.com"
"Das Auto Agency","Dealer","MAITRABAGAN, BHAWANIPUR,, BASIRHAT COLLEGE, P.O. BASIRHAT","Basirhat","West Bengal","743412","91 3217 228 604","d12406@baldealer.com"
"Osl Auto Pvt Ltd","Dealer","THE MERIDIAN, G4, KAZI NAZRUL ISLAM SARANI,, RAGHUNATHPUR, VIP ROAD","Kolkata","West Bengal","700059","91 33 6499 7777","d12445@baldealer.com"
"Osl Auto Pvt Ltd","Dealer","32 A, CHOWRINGHEE ROAD,, ","Kolkata","West Bengal","700071","91 78880 94943 - 78880 94945","d12445@baldealer.com"
"Chandrani Enterprises Pvt. Ltd.","Dealer","2016 RAJDANGA MAIN ROAD, BLOCK GA-88, NEAR RUBY HOSPITAL, OPP - BHARATPETROLEUM PETROL PUMP,","Kolkata","West Bengal","","91 33 4003 4040","d12608@baldealer.com"
"THAKURPUKUR KTM","Branch","76, DAS PARA ROAD, , , , ","Kolkata","West Bengal","700063","+91 33 24972801","d12608@baldealer.com"
"Chandrani Enterprises Pvt. Ltd.","Dealer","76, DAS PARA ROAD,, ","Kolkata","West Bengal","700063","91 33 24972801","d12608@baldealer.com"
"THAKURPUKUR KTM","Branch","76, DAS PARA ROAD, , , , ","Kolkata","West Bengal","700063","+91 33 24972801","d12608@baldealer.com"
"Usg Auto Pvt. Ltd.","Dealer","129, BELILIOUS ROAD,, ","Howrah","West Bengal","711101","91 85848 99015","d12429@baldealer.com"
"Usg Auto Pvt. Ltd.","Dealer","ARGORI TARAFDARA PARA,, P.O. ARGORI,","Andul","West Bengal","711302","91 98756 02177","d12429@baldealer.com"
"Banerjee Auto Corporation","Dealer","PARBATI SHOPPING ARCADE,, G. T. ROAD, ASANSOL","Asansol","West Bengal","713203","91 81700 00382","d12701@baldealer.com"
"Banerjee Auto Corporation","Dealer","NEAR BAJAJ AUTO LTD SHOWROOM, SURI BUS STAND MAIN ROAD","Suri","West Bengal","731101","91 8170000382","d12701@baldealer.com"
"Amit Motors","Dealer","INDA, ","Kharagpur","West Bengal","721305","91 3222 226867","d12328@baldealer.com"
"Sovan Bajaj","Dealer","AT. BARPADUMBASAN, PO. & PS -  TAMLUK, TAMLUK  DISTT. PURBA MIDINIPUR","Tamluk","West Bengal","721636","91  90832 51734","d12765@baldealeer.com"
"Sales & Service Automotive Pvt. Ltd.","Dealer","JALANGI ROAD,, KATBELTALA,","Berhampore","West Bengal","742101","91 3482 251 160","d12369@baldealer.com"
"Sales & Service Automotive Pvt. Ltd.","Dealer","VILL. BANIPUR,, P.O. MIYAPUR,","Raghunathganj","West Bengal","742235","91 80018 04444","d12369@baldealer.com"
"Planet Wheels Pvt Ltd","Dealer","N.H-34, GABGACCHI,, P.O-KAMLABARI,","Malda","West Bengal","732103","91 99333 49999","d12378@baldealer.com"
"Bindu Enterprise Ktm Automobile","Dealer","BIGHATI, BHADRESHWAR,, NEAR R.T.O, DELHI ROAD","Hooghly","West Bengal","712124","91 83349 30008","d12557@baldealer.com"
