"Dealer Name","Address","City","State","Pincode","Contact","Email"
"MAURYA MOTORS LTD.","PLOT NO. 335, PITAMBAR NAGAR (KHEDALPURA), BIHTA, N.H.30, PATNA ARA ROAD","Patna","Bihar","801113","0923466906","mkhmh@mauryamotors.in"
"LAXMI BARTER PVT LTD-1006180","PLOT NO. 291, TAUJI NO. 6207,MAUJA MUSTAFA PUR,, PATNA GAYA HIGHWAY, N H 83, THANA GAURI CHAK,","Patna","Bihar","804451","9135099999",""
"MAURYA MOTORS LTD.","NH - 30, FATWA ROAD STREET, NEAR DEEDARGANJ RAILWAY CROSSING","Patna","Bihar","800013","0361-2519740","mkhmh@mauryamotors.in"
"MAURYA MOTORS LTD.","BEHIND MAIHAR HOTEL,, N.H.31,HATHIDAH, PATNA","Patna","Bihar","803301","9263632377","bhushankumar282@yahoomail.com"
"LAXMI BARTER PVT LTD-1006180","WEST RAMKRISHNA NAGAR,, NEAR PUNJAB NATIONAL BANK,","Patna","Bihar","800027","9117922222","laxmibarter01@gmail.com"
"MAHAKALI MOTORS PVT LTD","KHATA NO: 35, KHESRA NO-296, NEAR BAILORI BRIDGE, BYE PASS ROAD, MARANGA","Purnia","Bihar","854301","9431260541","motors.mahakali@gmail.com"
"MAHAKALI AUTOMOBILES PVT LTD, SAHARSA",". PLOT NO. 34, 33 (NEW), SOUZA BAZAR,, NEAR VASHTU VIHAR MAIN GATE","Saharsa","Bihar","","7542863872","sanjeet.suman@mahakalimotor.com"
"ADRIKA MOTORS PRIVATE LIMITED","PLOT NO. 1320, 1321, TAUZI NO. 175,, MAUZA DHARMPUR NISTAMA, AMIRGANJ, TAJPUR ROAD","Samastipur","Bihar","848101","98385034061","adrika.motors@gmail.com"
"DBS AUTOMOBILES PVT LTD","MAUZA KURDUN, THANA NO. 236, KHATA NO. 7, 55, 63,70, PLOT NO.302,, 309/311, EAST OF MAA TRACHANDI TEMPLE, NH 2, DHANKARA, DHOWDAN PO","Sasaram","Bihar","821112","",""
"MAURYA MOTORS LTD.","N. H. 31, SUBASH CHOWK,, NU","Sheikhpura","Bihar","811101","9431530131","phooltas@sancharnet.com"
"IDEAL DEALERS PVT. LTD.","OPPOSITE OF ITI, SHANTINAGAR,, DUMRA ROAD,SITAMARHI","Sitamarhi","Bihar","843301","9204650982","sitamarhi@ideal.in"
"RAJEEV TRADECOMM PRIVATE LIMITED-1007260","NH-19, SONPUR BYPASS ROAD,, NEAR REESHAV HERO AGENCY, PERVEJABAD, WARD NO 01,","Sonepur","Bihar","841101","7360077192",""
"MAHAKALI AUTOMOBILES PVT LTD, SAHARSA","KHATA NO 55 & 597, KHASRA NO. 2047 &2029,, SUPAUL THANA NO 218","Supaul","Bihar","847452","8709112284","sajeet.suman@mahakaliautomobiles.com"
"ADRIKA MOTORS PRIVATE LIMITED","TAJPUR-MUSHRIGHARI ROAD,, NEAR GANDHI CHOWK,","Tajpur Ratanpur","Bihar","848130","7033333349","adrika.motors@gmail.com"
"PASCO MOTORS","PLOT NO 2,, INDUSTRIAL AREA PHASE -I","Chandigarh","Chandigarh","160002","9810064688","pascomotors@sify.com"
"CMPL MOTORS PVT LTD","PLOT NO. 52, INDUSTRIAL AREA,, PHASE 1, CHANDIGARH","Chandigarh","Chandigarh","160002","09814014439/0172-5087003","cmplmotors@hotmail.com"
"SHIVAM MOTORS LTD.","KHARSA NO 1080/3, 1156/2, 1203/2,,, NEAR SAMRAT DHABA TILAI, JANJGIR-AKALTARA ROAD,","Akaltari","Chhattisgarh","495668","9753360333","sml_bsp@rediffmail.com"
"SHIVAM MOTORS LTD.","SANJAY NAGAR, MAHAVIRPUR,, MANENDRAGARH ROAD, AMBIKAPUR, SURAJPUR","Ambikapur","Chhattisgarh","497001","982639710","smlambk@yahoo.com"
"SHIVAM MOTORS LTD.","SHOP NO 24 BILASPUR ROAD ,, PURANA NAKA,","Bilaspur","Chhattisgarh","495334","8305807646/07752-252019","vinay_george@yahoo.com"
"SHIVAM MOTORS LTD.","P B NO 17 , INDUSTRIAL AREA SIRGITTI ,, RAIPUR ROAD","Bilaspur","Chhattisgarh","495004","07752-252014","smlbsp@yahoo.co.in"
"SHIVAM MOTORS LTD.","MARWAHI ROAD, PENDRA ROAD,, SANJAY CHOOK,","Bilaspur","Chhattisgarh","495117","9425844070","m.shukla21@yahoo.co.in"
"MANGALAM MOTORS","SHAMBALPUR, N H 30,, DHAMTARI","Dhamtari","Chhattisgarh","493773","8982408000","mangalam.motors2004@gmail.com"
"SHIVAM MOTORS LTD.","MAIN ROAD, ODGI NAKA,, BHAKUNTHPUR,","Dohadapara","Chhattisgarh","497335","8120190300","sml_bsp@rediffmail.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","RAIPUR,DIST DURG, G E ROAD","Durg","Chhattisgarh","","0788-2623344","jaikaanjora@gmail.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","NR. KASTURBA GANDHI SCHOOL,, BEMETRA,","Durg","Chhattisgarh","491335","07782-228647","jaikabemetara@gmail.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","2/47.TRANPORT NAGAR, HATHKHOJ,BHILAI-490026","Durg","Chhattisgarh","490026","9981991784","jaikabhilai@gmail.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","DALLIRAJHARA ROAD,, NEAR THE BUS STAND,","Durg","Chhattisgarh","491001","91791-96271","raipur@jaika.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","497 KATANGI ROAD ,KARMETA,, OPP.SHRIRAM ENGINEERING COLLEGE,","Jagdalpur","Chhattisgarh","494010","99933-33666","rajesh@raipur.jaika.com"
"JAGDALPUR MOTORS (COMMERCIAL) PRIVATE LIMITED","N H 16, GEEDAM ROADS,, PANDARIPANI","Jagdalpur","Chhattisgarh","494010","77730888855","neeraj24120061@gmail.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","VILLAGE BIATARI, SAMBALPUR ROAD,, OPP. SAMBLESHWARI RICE MILL, N.H.53, SARAIPALI","Janjgir","Chhattisgarh","493558","9179062100","sudhirbsp.verma@gmail.com"
"SHIVAM MOTORS LTD.","JASHPUR ROAD,, NEAR VIJAY MEDICAL,","Jashpurnagar","Chhattisgarh","496118","","smlbsp@yahoo.co.in"
"SHIVAM MOTORS LTD.","RAIGADH ROAD,, OPP. HERO HONDA,","Jashpurnagar","Chhattisgarh","496118","","smlbsp@yahoo.co.in"
"JAIKA AUTOMOBILES & FINANCE LIMITED","NEAR GOVT COLLEGE,, RAIPUR ROAD,","Kanker","Chhattisgarh","494334","98265-75054","raipur@jaika.com"
"MANGALAM MOTORS","MANGALAM MOTORS, RAIPUR ROAD,, NEAR THE MAHINDRA TRACTOR SHOWROOM","Kawardha","Chhattisgarh","491995","99268-72277","mangalam.motors@yahoo.com"
"SHIVAM MOTORS LTD.","VILLAGE NAKHTIKHAR, PANDRIPANI BYPASS ROAD, KORBA","Korba","Chhattisgarh","495677","07759- 227499    223967","shiv_gupta06@rediffmail.com"
"KRISHNA AND COMPANY","WARD NO.7, CHHURI,, MAIN ROAD,KORBA, CHHATTISGARH STATE.","Korba","Chhattisgarh","495450","7759-248127","krishnatata2015@gmail.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","NEAR LIC OFFICE,, RAIPUR ROAD,","Mahasamund","Chhattisgarh","493445","94252-15735","raipur@jaika.com"
"SHIVAM MOTORS LTD.","NH 200 ORISSA ROAD, BY PASS CHOWK","Raigarh","Chhattisgarh","496001","07762-233526          233527","smlrgh@yahoo.co.in"
"MANGALAM MOTORS","NEAR TATIBANDH, G E ROAD","Raipur","Chhattisgarh","492009","0771-4072233","mmrcvd@gmail.com"
"MANGALAM MOTORS","CHAMPARAN CHOWK, NAWAPARA,","Raipur","Chhattisgarh","493881","9826600407/0771-4233333","mangalam.motors@yahoo.com"
"JAIKA AUTOMOBILES & FINANCE LIMITED","RING ROAD NO 1,, RAIPUR (C.G.)","Raipur","Chhattisgarh","492013","0771-  3051400 / 3051428 / 2262425","hbjoshi@raipur.jaika.com"
"MANGALAM MOTORS","NEAR PATAL BHARAVI MANDIR,, CHANDRA COLONY,","Rajnandgaon","Chhattisgarh","491441","9826530000","mangalam.motors@yahoo.com"
"SHIVAM MOTORS LTD.","AMBIKAPUR ROAD,, OPP. LIC BLDG,","Surguja","Chhattisgarh","497448","","smlbsp@yahoo.co.in"
"PASCOS","1/23 B, ASAF ALI ROAD, DELHI","Delhi","Delhi","110002","",""
"TATA MOTORS SALES AND SERVICE","NO. 1, GAZIPUR, PATPARGANJ","Delhi","Delhi","","011-66246666",""
"PASCOS","SHOP NO. 1 & 2, HCMR COMPLEX,EAST GOKULPURI, MAIN WAZIRABAD ROAD,, NEXT TO CONCORDE MOTORS, BHAJANPURA","Delhi","Delhi","110094","9999007075","dsmace@pascosindia.com"
"CARGO MOTORS (DELHI) PVT LTD","PLOT NO.219/220, VILLAGE BUDHPUR,, G T KARNAL ROAD, DELHI","Delhi","Delhi","110036","9643002828","khaanna.rk@cargomotors.com"
"PASCOS-1009500","G.T. KARNAL ROAD, NU","Delhi","Delhi","110033","",""
"PASCOS","OKHLA INDUSTRIAL AREA, D-11, PHASE - 1,, NEW DELHI","Delhi","Delhi","110021","011-48755555","pc.sood@pascosindia.com"
"CARGO MOTORS (DELHI) PVT LTD","F-26/4, NEAR ROYAL ENFIELD OUTLET,, OKHLA CITY, OKHLA INDUSTRIAL AREA PHASE 2,","Delhi","Delhi","110021","011-41402444","rohit@cargomotors.co.in"
"NARCINVA DAMODAR NAIK","V N NAIK ROADS,, P O FATORDA, SALCETE","Margao","Goa","403601","0832-2740316/320","ashwin@ndnaik.com"
"DURGA MOTORS","BARDEZ O-COCERIO CIRCLE,, NH-17 NORTH GOA PORVORAIM","Panaji","Goa","403521","(0832) - 6510215/216","durga_motors@rediffmail.com"
"GALLOPS AUTOLINK PRIVATE LIMITED","SONINI CHALI CROSS ROAD - RAKHIAL,, SONINICHALI-BRTS BUS STOP,","Ahmadabad","Gujarat","382415","9909046647","dinesh.patil@gallopsautolinks.com"
"GALLOPS AUTOLINK PRIVATE LIMITED","BEFORE SANATHAL OVERBRIDGE,SARKHEJ SAVLA HIGHWAY, SARKHEJ, NEAR INDIAN BIKE,","Ahmadabad","Gujarat","382210","8980001724","crdms@gallopsautolink.com"
"CARGO MOTORS PVT LTD-ANAND","OPP INDIA HOTEL, CHIKOHDRA SAMARCHA CHOWKDI, NATIONAL HIGHWAY NO 8,GAMDI","Anand","Gujarat","388001","9879608906","cargoanand@gmail.com"
"TEJPAL MOTORS PVT LTD","PARISHRAM PARK, UNAI VASDA ROAD,, HANUMAN BARI, VASDA,","Bansda","Gujarat","396580","02637-225025","vasda@tejpalmotors.com"
"SHREE AMBICA AUTO SALES & SERVICE","PLOT NO./BLDG NO : 1-2,, MAKTAMPUR ROAD, AVISHKAR COMPLEX,","Bharuch","Gujarat","392001","",""
"SHREE AMBICA AUTO SALES & SERVICE","D-2, E - 343/1, DAHEJ - II INDUSTRIAL ESATE,, VAGRA, DAHEJ TALUKA , CITY BHARUCH,","Bharuch","Gujarat","392130","989820888","niteshmodi@ambicaauto.com"
"SHREE AMBICA AUTO SALES & SERVICE","SHOP 8/9, JAMBUSAR VADODARA BYEPASS ROAD,, NEAR GOODLUCK SHOPPING COMPLEX, JAMBUSAR, BHARUCH","Bharuch","Gujarat","392150","",""
"SHREE AMBICA AUTO SALES & SERVICE","AT & POST ANDADA,NATIONAL HIHWAY NO  8","Bharuch","Gujarat","393010","02646-234771 / 233864","salesank@ambicaauto.com"
"CARGO MOTORS PVT LTD-JAMNAGAR","NEAR ESSAR PETROL PUMP, DEV BHOOMI DWARKA- MITHAPUR HIGHWAY,, DEV BHOOMI DWARKA, BHIMRANA","Bhimrana","Gujarat","","98205038016","cmldwarka@gmail.com"
"CARGO MOTORS PVT. LTD.-GANDHIDHAM","SHAHJANAND BHAVAN, STATION ROAD","Bhuj","Gujarat","370001","9978920875","cargobhujs@yahoo.co.in"
"M/S. RAJ MOTORS","HIMATNAGAR,, BORIA","Boriya Khurad","Gujarat","","9376949149","raj.motors1@gmail.com"
"GALLOPS AUTOLINK PRIVATE LIMITED","KALOL- MEHSANA HIGHWAY,, NR. SAHYOG HOTEL,","Chhatral","Gujarat","382721","9687692557","himmatsinh@tatamotors.com"
"CARGO MOTORS PVT LTD-MEHSANA","AKHOL NANI RAHDAMPUR HIGHWAY DEESA, 54/1 PAIKI 2 OPP ESSAR PETROL PUMP","Deesa","Gujarat","385535","982526074","vimalgujral@yahoo.com"
"CARGO MOTORS PVT LTD-1001350","OPP. NARAYAN COMPLEX, DHONI WAY BIRDGE,, MODASA ROAD, DEHGAM, GANDHI NAGAR","Dehgam","Gujarat","382305","98252260274","cmlahd@gmail.com"
"CARGO MOTORS PVT. LTD.-GANDHIDHAM","PLOT NO. 45 TO 48, SECTOR 10C, POST BOX NO.64 NATIONAL HIGHWAY","Gandhidham","Gujarat","370240","9825226074","vimalgujral@gmail.com"
"GALLOPS AUTOLINK PRIVATE LIMITED","PLOT NO. 906, B/S NIGAM PETROL PUMP,, SECTOR 21","Gandhinagar","Gujarat","","9909257076","nirwani.aman@gmail.com"
"CARGO MOTORS PRIVATE LIMITED","PLOT NO.1276, OPP. GHUNGHAT HOTEL, RANDHEJA CHOKDI, PETHANAGAR, GANDHINAGAR MANSA HIGHWAY","Gandhinagar","Gujarat","382620","9825226074","vimalgujral@yahoo.com"
"M/S. RAJ MOTORS","PLOT NO      , NEAR RELIANCE PUMP, POPATPURA,, GODHRA - VADODARA HIGHWAY,","Godhra","Gujarat","389001","9925350500","rajmotors@gmail.com"
"M/S. RAJ MOTORS","MODASA HIGHWAYS ROAD,, NR. OCTROI NAKA,","Godhra","Gujarat","389230","9725445041","r.motors1@gmail.com"
"M/S. RAJ MOTORS","SHAMLAJI ROAD,, HAJIRER THREE ROAD,","Himatnagar","Gujarat","383350","9426555810","r_motors@tatamotors.com"
"CARGO MOTORS PVT LTD-JAMNAGAR","JAMNAGAR RAJKOT HIGHWAY, HAPA","Jamnagar","Gujarat","361120","9879611106","cmljam@rediffmail.com"
"PERFECT RETREADS PVT. LTD.","TATA DIVISION,SURVEY NO 26, JETPUR ROAD","Junagadh","Gujarat","362002","9426717987","pastelco@sancharnet.in"
"CARGO MOTORS PVT LTD-1001350","SHOP NO 5&6, AVADHPURI COMPLEX, KALOL, MEHSANA HIGHWAY,, NR. SINDABAD HOTEL, KALOL,","Kalol","Gujarat","382721","079-27556142","maheshmenon888@gmail.com"
"CARGO MOTORS PVT LTD-ANAND","SURVEY NO.1, 2 PRITI COMPLEX,, NR.  PRIYA CINEMA, OPP MARKET YARD","Kapadvanj","Gujarat","387620","02692-259618","cmlbrd@icenet.net"
"CARGO MOTORS PVT LTD-MEHSANA","MEHSANA, MEHSANA","Mahesana","Gujarat","384001","9913535476","mehcml@gmail.com"
"CARGO MOTORS PVT. LTD.-GANDHIDHAM","DHANLAXMI COMPLEX, SHOP NO 6/A-B, MANDVI-BHUJ HIGHWAY,, NR. BHUJ OCTROI NAKA, MANDVI,","Mandvi","Gujarat","370465","9825359232","cmlgdm@yahoo.com"
"PERFECT RETREADS PVT. LTD.","SURVEY NO 285,294,295/2,296/2,297/1,PLOT NO 5,, RAJKOT HIGHWAY,MORBI,SHANALA","Morbi","Gujarat","363641","9099058044","salemorbi.tata@perfectautoservices.com"
"CARGO MOTORS PVT. LTD.-GANDHIDHAM","PLOT NO 74/75 & 76, G.I.D.C. INDUSTRIAL ESTATE,, DHRUB VILLAGE, TALIKA MUNDRA","Mundra","Gujarat","370421","9825226074","jayantnanda@gmail.com"
"CARGO MOTORS PVT LTD-ANAND","D\9-10, BALASINOR-VEERPUR ROAD,, INFRONTOF AMUL CHILLING CENTER, BALSINOR,","Nadiad","Gujarat","388255","02692-266724","cargoanand@gmail.com"
"CARGO MOTORS PVT LTD-1001350","HIMMATNAGAR ROAD, NEAR GALAXY CINEMA,","Nanodara","Gujarat","382330","9909028836","cmlahd@icenet.net"
"TEJPAL MOTORS PVT LTD","NEAR SHIV SHAKTI FARM,VILLAGE UNN, PLOT NO 34,35,36 , NATIONAL HIGHWAY NO 8","Navsari","Gujarat","396445","02637-225025","rajeev@tejpalmotors.com"
"CARGO MOTORS PVT LTD-BARODA","SHOP NO.28,29,30, GRAMYA LAXMI COMPLEX,, OPP. PHOOL,BAUG,","Padra","Gujarat","391440","",""
"CARGO MOTORS PVT LTD-MEHSANA","AHMADABAD HIGHWAY,, OPP. KARNAVATI SHOPPING CENTRE,","Palanpur","Gujarat","","02742-258438","cmlpln@rediffmail.com"
"PERFECT RETREADS PVT. LTD.","PLOT NO.286, 202/1 202/2,VANANA GIDC ESTATE, NEAR TOLL PLAZA,NATIONAL HIGHWAY 8 -B","Porbandar","Gujarat","360575","9227722288","pastelco@sancharnet.in"
"PERFECT RETREADS PVT. LTD.","TATA DIVISION,GONDAL ROAD, AT: VAVDI","Rajkot","Gujarat","360004","9925003555","progressiver@sify.com"
"JITENDRA AUTOMOBILES","8/B NATIONAL HIGHWAY,  OPP KISHAN PETROL PUMP,, KANGASHIYALI, GONDAL ROAD HIGHWAY","Rajkot","Gujarat","360022","9979400001",""
"SHREE AMBICA AUTO SALES & SERVICE","PLOT NO 63,NEAR GUJARAT POLITHIN FACTORY ,, RAJPIPLA,NANDOD","Rajpipla","Gujarat","393145","9898208888/2640222493","niteshmodi@ambicaauto.com"
"CARGO MOTORS PVT. LTD.-GANDHIDHAM","PLOT NO 01, SHOP NOS. 4 & 5, NR. PADHAR DEVI MANDIR, MUNICIPAL SURVEY NOS. 26/25/1/1, 26/25/2(4) & 26/25/2(5), RAPAR","Rapar","Gujarat","370165","9825226074","jayantnanda@gmail.com"
"M/S. RAJ MOTORS","SR  NO. 293, OPP. EICHER SHOWROOM, N H NO. 8, HAJIPURA, HIMMATNAGAR","Sabarkantha","Gujarat","383120","9998159286","r.motors@gmail.com"
"M/S. RAJ MOTORS","OPP.HERO SHOWROOM,, DHANSURA ROAD,","Sabarkantha","Gujarat","383325","9376949141","r.motors1@gmail.com"
"SHREE AMBICA AUTO SALES & SERVICE","BLOCK NO-410, PLOT NO:2,, OPP MILANO CINEMA,SURAT BARDOLI ROAD,","Surat","Gujarat","394601","02622-221061","niteshmodi@ambicaauto.com"
"SHREE AMBICA AUTO SALES & SERVICE","PO KATHOR,TAL KAMREJ, NU","Surat","Gujarat","394150","0261-2335101 / 2363485","ambicaauto@gmail.com"
"SHREE AMBICA AUTO SALES & SERVICE","MANDVI DOODH UPTADAK,, JANKHAV HIGHWAY ROAD,NR. SHIKSHABHAVAN,","Surat","Gujarat","394160","",""
"SHREE AMBICA AUTO SALES & SERVICE","1,2,3 GHANSHYAM COMPLEX,, UDHANA-NAVSARI ROAD,PRAMUKH PARK,","Surat","Gujarat","394221","",""
"SHREE AMBICA AUTO SALES & SERVICE","PLOT NO. 10-11, BHATPORE GIDC,. OPP. ONGC, NEAR GAIL INDIA., MAGDALLA - HAZIRA ROAD, SURAT, GUJRAT","Surat","Gujarat","394510","9898047416","manishmodi@ambicaauto.com"
"CHARTERED MOTORS PVT LTD","WADWAN ROAD, SUR SAGAR DAIRY,, CITY - SURENDRANAGAR, DIST - SURENDRANAGAR","Surendranagar Dudhrej","Gujarat","363001","",""
"CARGO MOTORS PVT LTD-BARODA","SURVEY NO 88/P, OPP RELIANCE PETROL PUMP,, DABHOI ROAD,P O BODELI, SANKHEDA, AT ZANKHARPUR,","Vadodara","Gujarat","391135","9978407424",""cmlbrd.gmail.com; 
cmlbrdac12@gmail.com""
"SHREE AMBICA AUTO SALES AND SERVICE","PLOT NO. 10B,, G.I.D.C. RANOLI, N. H. 8,","Vadodara","Gujarat","391350","9898047380","chintanm@ambicaauto.com"
"RAJ WHEELS","OPPOSITE PRANNATHJI VIDYA MANDIR,, AJWA WAGHODIA ROAD CROSSING, N H 8,","Vadodara","Gujarat","390019","9879588134","rajwheelstata@gmail.com"
"CARGO MOTORS PVT LTD-BARODA","OPP. G S F C , NATIONAL HIGHWAY- 8,, PO FERTILIZER NAGAR","Vadodara","Gujarat","391750","0265-2241524","cmlbrd@gmail.com"
"CARGO MOTORS PVT LTD-BARODA","SHOP NO -12, BARODA -SAVLI ROAD,, NEAR NEW BUS STAND,","Vadodara","Gujarat","391770","0265-2241524","cmlbrdscv@gmail.com"
"TEJPAL MOTORS PVT LTD","NEAR WOODLAND HOTELS,, NEXT TO RTO OFFICE BALITHA","Vapi","Gujarat","396191","0260-2400378","deepak@tejpalmotors.com"
"CHARTERED MOTORS PVT LTD","OPP VIRAJ FARM VARTEJ,","Vartej","Gujarat","364060","9879209011/9879209100","lalit@chartered.co.in"
"SHREE AMBICA AUTO SALES & SERVICE","PLOT NO./BLDG NO : 22/23,, PRAKASH PARK, OPP G.E.B.,  ,","Vyara","Gujarat","394650","",""
"METRO MOTORS PVT LTD-1009650","G.T.ROAD, OPP MOHRI RAILWAY STATION","Ambala","Haryana","133004","0171-28710171","cv-admin@metromotors.co.in"
"PASCO MOTORS-1009061","OLD AMBALA ROAD,GURUDWARA ,, BARWALA,","Ambala","Haryana","134118","",""
"M. G. MOTORS","SAFIDON ROAD,","Bahadurgarh","Haryana","124507","",""
"M. G. MOTORS","LOHARU ROAD., NU","Bhiwani","Haryana","127021","",""
"PASCO MOTORS LLP","RECTANGLE NO. 175, KHASRA, KALA NO. 7 (8-0) OF VILLAGE BHORAKALAN, BILASPUR MAHAKAL MANDIR,","Bilaspur","Haryana","122503","9996055001","pasco.bhorakalan@pasco.in"
"M. G. MOTORS","ROHTAK ROAD, RAWALDI BYE PASS,, CITY AND DISTRICT - CHARKHI DADRI","Charkhi Dadri","Haryana","","8689000937","backoffice.dadri@mgmotors.co.in"
"PASCO MOTORS LLP","PLOT NO. 2, SECTOR 6, MATHURA ROAD, FARDIABAD","Faridabad","Haryana","121006","7042494400/0129-4325000","pasco.ffd@pasco.in"
"JOHAR AUTOMOBILES PVT LTD","SHOP NO 1 &  2, PLOT NO-12/4, BANARASI MARKET, MAIN MATHURA ROAD,, SARAI TOLL PLAZA, SARAI KHAWAJA, FARIDABAD","Faridabad","Haryana","121003","01292300044","bm.saraijohar-group.com"
"JOHAR AUTOMOBILES PVT LTD","1/A SECTOR -5,, MAIN MATHURA ROAD, MUJJESAR,","Faridabad","Haryana","121006","0129-2300044","joharautomobiles0@gmail.com"
"VIPIN MOTORS (P) LTD-1003030","G T ROAD,, NEAR RELIANCE PETROL PUMP,","Fatehabad","Haryana","125050","",""
"PASCO MOTORS LLP","WARD NO 11, DELHI- ALWAR ROAD,, NEAR HDFC BANK, CITY - NUH-MEWAT, DISTRICT - GURGAON,","Gurgaon","Haryana","122107","0822-2070302","pasco.nuh@pasco.in"
"PASCO MOTORS LLP","N H 8, VILLAGE NARSINGHPUR BUS STOP,, NARSINGHPUR, GURGAON","Gurgaon","Haryana","122001","9810061248","pasco.ggn@pasco.in"
"G.N.G. AUTO AIDS PVT LTD","PATAUDI ROAD, NR. BHARAT GAS AGENCY,, OPP HYUNDAI SHOWROOM HAILY - MANDI,","Gurgaon","Haryana","","9991762588","gngautoaids@gmail.com"
"G.N.G. AUTO AIDS PVT LTD","PLOT NO -2436/3, ADJACENT TO NEAR AJIT CINEMA, OLD DELHI ROAD,GURGAON","Gurgaon","Haryana","122001","9818910767/8527000316","gngautoaids@gmail.com"
"DAISY MOTORS PVT LIMITED","OPP TCP 3,DELHI HISAR SIRSA BYE PASS, NH-10","Hisar","Haryana","","01662222518","daisymotors@rediffmail.com"
"VIPIN MOTORS (P) LTD-1003030","4KM STONE SIRSA ROAD,, NATIONAL HIGHWAY 10","Hisar","Haryana","125001","01662-275841","vikasjindal167@gmail.com"
"VIPIN MOTORS (P) LTD-1003030","OPP PUNJAB PALACE,, HISAR ROAD,SIRSA","Hisar","Haryana","125005","9896270568/01662-2777744","vipinmotors@gmail.com"
"M. G. MOTORS","12TH KM STONE, DELHI ROAD NH-10  OPP. TCP GATE NO. 3, HISAR CANTT, HISSAR CANTT","Hisar","Haryana","125044","9810014148","rajeshmehtamgm@yahoo.com"
"M. G. MOTORS","TEHSIL ROAD,, ARYA NAGAR,","Jhajjar","Haryana","124103","",""
"METRO MOTORS PVT LTD-1009650","NR SHAHNAI PALACE, JIND ROAD,KAITHAL","Kaithal","Haryana","136027","9812032115","cv-sales-mohra@metromotors.com"
"METRO MOTORS PVT LTD-1009650","AMBALA  ROAD, NU","Kaithal","Haryana","136027","",""
"METRO MOTORS PVT LTD-1009650","LIBERTY CHOWK, 76 / 1 MILE STONES, G.T. ROAD, KUTAL, KARNAL","Karnal","Haryana","132001","9812412509","cv-admin@metromotors.co.in"
"PASCOS","G.T. KARNAL ROAD,, CITY - KUNDLI, DISTRICT - SONEPAT,","Kundli","Haryana","131028","011- 23235060","pascos.headoffice@gmail.com"
"METRO MOTORS PVT LTD-1009650","KDB ROAD,, NEAR NEW GRAIN MARKET,","Kurukshetra","Haryana","136118","",""
"SANGHI AUTOMOBILES","NANGAL CHAUDHARY ROAD, DISTRICT - MOHINDERGARH","Mahendragarh","Haryana","","01282-252048","sanghiauto@yahoo.com"
"G.N.G. AUTO AIDS PVT LTD","VILLAGE RAMPURA, NEAR INDIAN OIL PETROL PUMP,, MAP TYRE SEC - 82,MANESAR,","Manesar","Haryana","122001","8527000317","mis.gngautoaids@gmail.com"
"PASCO MOTORS-1009061","NATIONAL HIGHWAY- 73, AMBALA JAGADHARI HIGHWAY,","Mullana","Haryana","133203","9991178960","pascomotors@sify.com"
"PASCO MOTORS-1009061","BARWALA,NEAR PANJALSA CHOWK,, OPP.BANK OF BARODA,NARAINGARH","Naraingarh","Haryana","133001","",""
"M. G. MOTORS","NIZAMPUR RAOD,, NEAR HAFED OIL MILL,","Narnaul","Haryana","","",""
"PASCO MOTORS LLP","RECTANGLE NO. 28, KILLA NO 26,, MAIN MATHURA ROAD, NEAR AMBINO GARDEN,  CITY - PALWAL,","Palwal","Haryana","121102","",""
"SAHIB AUTO PVT LTD","ADJACENT TO MARUTI SHOWROOM,, ADJACENT TO MARUTI SHOWROOM,  G T ROAD","Panipat","Haryana","132103","",""
"METRO MOTORS PVT LTD-1009650","85, MILE STONE, G T ROAD,  NEAR BBMB POWER STATION,, VPO - SIWAH,G.T.ROAD, TALUKA - SIWAH,","Panipat","Haryana","132103","9812412522","cv-service-ppt@metromotors.co.in"
"M. G. MOTORS","82 MILE STONE NH-8, DELHI-JAIPUR HIGHWAY NEAR GOLDEN HUT","Rewari","Haryana","123401","9896486555","narenmgm@yahoo.co.in"
"M. G. MOTORS","MAUJA KUTANA, HISSAR ROAD","Rohtak","Haryana","124001","01262248382","sureshmgm@yahoo.com"
"M. G. MOTORS","NEAR MALIK MILLS, INDIAN OIL FUEL STATION, SAFIDON PANIPAT ROAD,, KARSINDHU, SAFIDON, JIND DIST","Safidon","Haryana","126112","8689000882","agmoperations.safidon@mgmotors.in"
"JOHAR AUTOMOBILES PVT LTD","44/1, MAIN MATHURA ROAD,, VILL-SIKRI, FARIDABAD","Sikri","Haryana","121004","9711991021","joharautoservice.fbd@johar_group.com"
"M. G. MOTORS","OPP TELMOS AUTOMOBBILES ,DABWALI ROAD, TESIL ,CITY - SIRSA, DIST - SIRSA","Sirsa","Haryana","125055","",""
"VIPIN MOTORS (P) LTD-1003030","CHANDIGARH ROAD,, NEAR RAILWAY CROSSING,","Sirsa","Haryana","125102","",""
"SAHIB AUTO PVT LTD","NEAR FIMS HOSPITAL,, SONIPAT BAHALGARH ROAD,","Sonipat","Haryana","131001","9416145458","mohanbambha@gmail.com"
