"Dealer Name","Address","City","State","Pincode","Contact","Email"
"SRM MOTORS","11-CP/2, VIKAS NAGAR EXTENSION, RING ROAD","Lucknow","Uttar Pradesh","226022","0522 - 4159311 / 33","piyush@srm-motors.com"
"SRM MOTORS","PLOT NO. 588, HIND NAGAR, KANPUR ROAD, INFRONT OF SAROJNI NAGAR ESI HOSPITAL","Lucknow","Uttar Pradesh","226012","0522 - 4159333","srm@srm-motors.com"
"MAA SATYAVATI MOTORS PRIVATE LIMITED","KARHAL CHAURAHA","Mainpuri","Uttar Pradesh","205001","6399155532","maasatyavatimnp@gmail.com"
"G P MOTORS PVT LTD","OSA MANJHANPUR ROAD, NEAR MANDI PARISHAD,","Manjhanpur","Uttar Pradesh","212207","8874204102","manish.gpmotors@hotmail.com"
"NAWAL MOTORS-3004615","C-11, INDUSTRIAL AREA, SITE A","Mathura","Uttar Pradesh","281004","0565 - 6536533","madhav.nawalmotors@gmail.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003683","MAHENDRA NAGAR, POLICE LINE, NEAR SP OFFICE","Mau","Uttar Pradesh","275101","0542-338335","punnet.auto@gmail.com"
"SHRI VASU AUTOMOBILES LTD","C-1 SHATABDI NAGAR, DELHI ROAD","Meerut","Uttar Pradesh","250104","0121 - 2440800 - 01 / 9837049144","shreevasu@hclinfinet.com"
"OKEY MOTORS PVT. LTD.-3009910","BHARAUNA, CHUNNAR ROAD","Mirzapur-cum-vindhyachal","Uttar Pradesh","231001","9616873055","okmotorsmzp@gmail.com"
"SAB MOTORS PVT. LTD.","KHASRA NO. 680, NEAR MOHAN PARK, VILLAGE- BISOKER, DELHI – MEERUT ROAD","Modinagar","Uttar Pradesh","201204","7065005493","saleshead@sabmotors.com"
"SHREE BALAJI AUTOWHEELS (INDIA) PVT LTD","OPPOSITE CIRCUIT HOUSE, DELHI ROAD","Moradabad","Uttar Pradesh","244001","0591 - 2485666","shreebalajiautowheels@gmail.com"
"MIDAS MOTORS","PLOT NO. 77/1, VILL. BILASPUR, NH-58, DELHI HARIDWAR HIGHWAY","Muzaffarnagar","Uttar Pradesh","251001","9927889900","dir@midasmotor.com"
"PUNEET AUTOMOBILES PVT. LTD.-3003684","HANUMANNT NAGAR, PALHARI CHAURAHA","Nawabganj","Uttar Pradesh","225001","7311165629","manish.puneetpcd@gmail.com"
"SAGAR MOTORS-3006230","PLOT NO B 123, SECTOR 5","Noida","Uttar Pradesh","201301","0120 – 4200066 / 9599555506 / 9599555507","rajeshsagar290@gmail.com;sagarmotorsindia@gmail.com"
"SAGAR MOTORS-3006230","E-36, SITE-4, UDSIDC, SURAJPUR KASNA ROAD, (NEAR PARI CHOWK)","Noida","Uttar Pradesh","201310","9205198934","gmsales@sagarmotors.in"
"R K LAXMI GENERAL SALES LTD.-3008610","SONAULI BYPASS ROAD","Pharenda","Uttar Pradesh","273155","73101056000","gm.rklmotors@gmail.com"
"KD MOTOCORP INDIA PVT. LTD.","NEAR OLD RELIANCE PUMP, KHUTAR ROAD","Powayan","Uttar Pradesh","242401","8429026028","salesmkdmotocorp@gmail.com"
"G P MOTORS PVT LTD","BHUPIYA  -  MAU CHOWRAHA","Pratapgarh","Uttar Pradesh","230131","0532 - 2408055 / 2400777/9415190445","tripathiumesh79@gmail.com"
"GROVER TRADE LINKS PVT LTD","BANDA ROAD, OPP. SUPERMARKET","Puranpur","Uttar Pradesh","262122","9927500140","gmsale@grovermotors.in"
"SRM MOTORS","BARGAD CHAURAHA","Rae Bareli","Uttar Pradesh","229001","7233812345","srm@srm-motors.com"
"NAWAL MOTORS-3004615","MANT ROAD","Raya","Uttar Pradesh","281204","9720109720","madhav.nawalmotors@gmail.com"
"MIDAS MOTORS","21 B, CHANDAR NAGAR, AMBALA ROAD","Saharanpur","Uttar Pradesh","247001","9927889900","gmshr@midasmotor.com"
"KD MOTOCORP INDIA PVT. LTD.","NEAR MEZBAN HOTEL, ROZA BYPASS, NH 24, ROZA","Shahjahanpur","Uttar Pradesh","242001","8429026028","salesmkdmotocorp@gmail.com"
"KD MOTOCORP INDIA PVT. LTD.","VILLAGE GULAMKHEDA, PARGANA JAMOUR, NH- 24","Shahjahanpur","Uttar Pradesh","242001","9710720000","kdmotocorp@gmail.com"
"MIDAS MOTORS","GANGA VIHAR, KARNAL MEERUT ROAD","Shamli","Uttar Pradesh","247776","7055514001","gmshrmidasmotor1@gmail.com"
"SHREE DEV WHEELS PVT. LTD.","GORAKHPUR ROAD","Siddharthnagar","Uttar Pradesh","272153","9554965414","shreedevwheels@gmail.com"
"ANANYA MOTORS","546 AMKOL, FAIZABAD ROAD","Sultanpur","Uttar Pradesh","228001","05362 - 293600","ananyamotors2010@gmail.com"
"SOCIETY MOTORS LTD","PLOT NO. 1, TULSI PURAM, GADAN KHERA BYE PASS ROAD","Unnao","Uttar Pradesh","209801","0512 - 6450552","skapoor@societymotors.com"
"SUYASH MOTORS","PAMA COMPLEX, SHIVDASPUR, LAHARTARA","Varanasi","Uttar Pradesh","221002","0542 - 2373961 /62 /2373959/8805051909","info@suyashmotors.com"
"BRIJLAX MOTORS PVT LTD","D58/19, CHURCH COMPOUND, SIGRA","Varanasi","Uttar Pradesh","221010","0542-2220094/1442/6719/8004925871","brijlaxmotors@live.com"
"GOLA GANPATI MOTORS","LOWER MALL ROAD, KARNATAK KHOLA","Almora","Uttarakhand","263601","9927688808 / 9927153663","sales@golaganapati.com;ggmsales@hotmail.com"
"OBERAI MOTORS","P.O. MAJRA, SAHARANPUR ROAD","Dehradun","Uttarakhand","248171","0135 - 2645011 -13 / 9639016008","oberaimotors@gmail.com"
"DOON WHEEL PRIVATE LIMITED","PLOT NO.50, CHAKRATA ROAD, OPP. DOON SCHOOL, NEAR HP PETROL PUMP","Dehradun","Uttarakhand","248001","7302255800","doon.tatamotors@gmail.com"
"GOLA GANPATI MOTORS","6TH KM STONE, GORA PARAO, BAREILLY ROAD,  N H 87","Haldwani","Uttarakhand","263139","05946 - 232853-54-55-56 / 9927688806","sales@golaganapati.com;ggmsales@hotmail.com"
"MIDAS MOTORS-300A090","E-17, OLD INDUSTRIAL AREA","Hardwar","Uttarakhand","249401","9639009941","gmrrk@midasmotor.com"
"OBERAI MOTORS","HOTEL DEV DARSHAN, NEW BUS STAND","Karanprayag","Uttarakhand","246444","0135 - 2645011","oberaimotors@gmail.com"
"GOLA GANPATI MOTORS","DHARCHULLA ROAD, RAI, NEAR MAA KRIPA BARRAT GHAR","Pithoragarh","Uttarakhand","262501","9927524000","ceo@golaganapati.com"
"GOLA GANPATI MOTORS","KICHHA BYPASS ROAD, NEAR BHEL","Rudrapur","Uttarakhand","263153","7055305852","office@golaganapati.com"
"OBERAI MOTORS","OPP. KAILASH HOTEL, BABU GANJ","Vikasnagar","Uttarakhand","248198","0135 - 2645011","oberaimotors@gmail.com"
"T C MOTORS PVT LTD","PLOT NO 204, NEW TOWN ROAD, NEAR NOAPARA SCHOOL, NOAPARA, RAJARHART","Kolkata","West Bengal","700157","033-30443044","anupchakraborty@tcmotors.in"
"LEXUS MOTORS LTD-3002150","PLOT NO. IID/13, D MAJOR ARTERIAL ROAD, ACTION AREA II, NEW TOWN, RAJARHAT","Kolkata","West Bengal","700156","9831031002","raymond.das@lexusmotors.in"
"K B MOTORS PVT LTD","63C, BALLYGUNGE CIRCULAR ROAD","Kolkata","West Bengal","700019","033 - 40022700 / 01 / 02 / 03","anilbagaria@kbmotors.in"
"DULICHAND MOTORS PVT. LTD.","686, ANANDPUR, SHRACHI TOWER, NEAR RUBY HOSPITAL","Kolkata","West Bengal","700107","033 - 40141616 / 9836176501","salesgm@dulichandgroup.com"
"DULICHAND MOTORS PVT. LTD.","NEAR BISHNUPUR THANA, VILL& POST : BISHNUPUR, THANA: BISHNUPUR","Amtala","West Bengal","743503","9836176506","salesgm@dulichandgroup.com"
"LEXUS MOTORS LTD-3002150","45/A, VILLAGE PARUL BAKULTALA, WARD NO 13, PO AND PS ARAMBAGH","Arambag","West Bengal","712601","9831481090","bhaskar.dasgupta@lexusmotors.in"
"CHANDRANI ENTERPRISES PVT LTD","N/536 BOGRA CHATTI, ON NH-2","Asansol","West Bengal","713332","0341-7136255","gmoperations@chandrani.co.in"
"BANERJEE AUTOMOBILES PVT. LTD.","SUKANTA PALLY, SATI GHAT BY PASS, NEAR POST OFFICE","Bankura","West Bengal","722101","7872577634","banerjeeautomobiles@gmail.com"
"BANERJEE AUTOMOBILES PVT. LTD.","UTTARA BUS STAND, NAWABHAT, NH2","Barddhaman","West Bengal","713102","7872577634","banerjeeautomobiles@gmail.com"
"DULICHAND MOTORS PVT. LTD.","KHASMALLIK, DAKSHIN GOBINDPUR","Baruipur","West Bengal","700145","9836176506","salesgm@dulichandgroup.com"
"LEXUS MOTORS LTD-3002150","VILLAGE - GOBINDAPUR, POST- KHOLAPOTA, PS- BASIRHAT","Basirhat","West Bengal","743428","9831031002","raymond.das@lexusmotors.in"
"NIBIR MOTORS PVT LTD","JALANGI ROAD, KATBELTALA, P.O.- BOYALIADANGA","Berhampore","West Bengal","742101","9734481756","nibirmotorspvtltd@gmail.com"
"BANERJEE AUTOMOBILES PVT. LTD.","KASHIPUR BY PASS MORE, PO+PS BOLPUR","Bolpur","West Bengal","731204","7477792300","banerjeeautomobiles@gmail.com"
"LEXUS MOTORS LTD-3002150","VILLAGE - SIKDARPALLY, POST+PS- BONGAON","Bongaon","West Bengal","743235","9831031002","raymond.das@lexusmotors.in"
"T C MOTORS PVT LTD","PRIYOPAN APARTMENT, GROUND FLOOR, PRIYONAGAR, GT ROAD, CHINSURAH","Chandannagar","West Bengal","712136","8584868412","baptist@tcmotors.in"
"RANGEET AUTO PRIVATE LIMITED","MERRY VILLA, NEAR MARUTI SHOWROOM","Darjiling","West Bengal","734101","9647777778","rangeetauto2018@gmail.com"
"KRISHNAA CAR WORLD PVT LTD","BARBAJITPUR BRAJALAL CHOWK, NEAR GIRL SCHOOL","Haldia","West Bengal","721645","7063599454","ceo@krishnaacar.com"
"T C MOTORS PVT LTD","NEAR KOLKATA WEST INTERNATIONAL CITY, NH-6, SALAP MORE, BANKRA KABAR PARA WEST, P.O.- DOMJUR, P.S.- DOMJUR","Howrah","West Bengal","711403","033-30433043","baptist@tcmotors.in"
"RANGEET AUTO PRIVATE LIMITED","STATE FARM COLONY, COLLEGE MORE, NH - 34","Islampur","West Bengal","733202","9475520047","ruralsales.rangeetauto@gmail.com"
"RANGEET AUTO PRIVATE LIMITED","SIRISH TALA, NEAR A.C. COLLEGE","Jalpaiguri","West Bengal","735101","9647777778","rangeetauto2018@gmail.com"
"BANERJEE AUTOMOBILES PVT. LTD.","BURDWAN ROAD, LICHU TALA","Kalna","West Bengal","713409","7477792305","banerjeeautomobiles@gmail.com"
"NIBIR MOTORS PVT LTD","B4/69, NIMTALA BUS STAND","Kalyani","West Bengal","741235","7548066699","gm.nibirsales@gmail.com"
"KRISHNAA CAR WORLD PVT LTD","ARMAN BUILDING, INDA OT ROAD","Kharagpur","West Bengal","721305","9556677844","ceo@krishnaacar.com"
"NIBIR MOTORS PVT LTD","NH-34, MADHUBAN, BHATJUNGLA","Krishnanagar","West Bengal","741102","7548066699 / 7548066665","nibirmotorspvtltd@gmail.com;sm.nibirmotors@gmail.com"
"LEXICAN MOTORS","P. O.: MANGALBARI, VILLAGE: NALDUBI, N H 34","Malda","West Bengal","732142","03512 - 260326","lexicanmotors@rediffmail.com"
"BANERJEE AUTOMOBILES PVT. LTD.","DULMI, TATA ROAD, OPPOSITE HARI BOL MANDIR, DULMI-NADIHA","Puruliya","West Bengal","723102","7477792350","autmobilesbanerjee@gmail.com"
"BANERJEE AUTOMOBILES PVT. LTD.","SH5, BLOCKDANGA, RAGHUNATHPUR NORTH, PO-RAGHUNATHPUR","Raghunathpur","West Bengal","723133","7477792352","banerjeeautomobiles@gmail.com"
"RANGEET AUTO PRIVATE LIMITED","SOHAROI MORE, N.H. 34","Raiganj","West Bengal","733134","7076299033","rangeetauto2018@gmail.com"
"BANERJEE AUTOMOBILES PVT. LTD.","NH-60, BOKTUI MORE, OPP. ABANTIKA LODGE, PO-RAMPURHAT","Rampurhat","West Bengal","731224","7477792300","banerjeeautomobiles@gmail.com"
"CHANDRANI ENTERPRISES PVT LTD","WEST RANGAMATIA, NEAR ICICI BANK, CHITTRANJAN","Rupnarayanpur","West Bengal","713386","7005321919","nilitata2017@gmail.com"
"LEXUS MOTORS LTD-3002150","234/2 GRAND TRUNK ROAD, PO-MAHESH, PS-SERAMPORE","Serampore","West Bengal","712202","9831031002","raymond.das@lexusmotors.in"
"RANGEET AUTO PRIVATE LIMITED","SHOP NO. 1 & 2, ORCHID, OPPOSITE VEGA CIRCLE MALL, SEVOKE ROAD","Siliguri","West Bengal","734001","9832068361","rangeetauto@gmail.com"
"LEXICAN MOTORS-3001513","KUSUMNAGAR, NH 31, MATIGARA","Siliguri","West Bengal","734010","0353 - 2571398","anshul.h@lexiconauto.com"
"BANERJEE AUTOMOBILES PVT. LTD.","ABADAPUR ROAD, OPPOSITE RELAX BAR","Suri","West Bengal","731101","7872577634","aamargangulyy@gmail.com"
"NIBIR MOTORS PVT LTD","NH-34, PO GHORSALA, PS RAGHUNATHGANJ","Umarpur","West Bengal","742225","8016132465","gm.nibirsales@gmail.com"
